country_name,continent_name,cases,deaths,popData2019,Surface area (km2),Population in thousands (2017),"Population density (per km2, 2017)","Sex ratio (m per 100 f, 2017)",GDP: Gross domestic product (million current US$),"GDP growth rate (annual %, const. 2005 prices)",GDP per capita (current US$),Economy: Agriculture (% of GVA),Economy: Industry (% of GVA),Economy: Services and other activity (% of GVA),Employment: Agriculture (% of employed),Employment: Industry (% of employed),Employment: Services (% of employed),Unemployment (% of labour force),Labour force participation (female/male pop. %),Agricultural production index (2004-2006=100),Food production index (2004-2006=100),International trade: Exports (million US$),International trade: Imports (million US$),International trade: Balance (million US$),"Balance of payments, current account (million US$)",Population growth rate (average annual %),Urban population (% of total population)_x,Urban population growth rate (average annual %),"Fertility rate, total (live births per woman)","Population age distribution (0-14 / 60+ years, %)",International migrant stock (000/% of total pop.),Refugees and others of concern to UNHCR (in thousands),Infant mortality rate (per 1000 live births,Health: Total expenditure (% of GDP),Health: Physicians (per 1000 pop.),Education: Primary gross enrol. ratio (f/m per 100 pop.),Education: Secondary gross enrol. ratio (f/m per 100 pop.),Education: Tertiary gross enrol. ratio (f/m per 100 pop.),Seats held by women in national parliaments %,Mobile-cellular subscriptions (per 100 inhabitants),Mobile-cellular subscriptions (per 100 inhabitants).1,Individuals using the Internet (per 100 inhabitants),Threatened species (number),Forested area (% of land area),CO2 emission estimates (million tons/tons per capita),"Energy production, primary (Petajoules)",Energy supply per capita (Gigajoules),"Pop. using improved drinking water (urban/rural, %)",Quality Of Life Index,Purchasing Power Index,Safety Index,Health Care Index,Cost of Living,Property price to income ratio,Traffic commute time index,Pollution index,Climate index,Gross Rental Yield City Center,Gross Rental Yield Outside Center,Property Price to Rent Ratio City Center,Property Price to Rent Ratio Outside Center,Mortgate as percentage of income,Affordability Index,Cost Of Living Index,Rent Index,Cost Of Living Plus Rent Index,Grocery Index,Restaurant Price Index,Local Purchasing Power Index,Access to electricity (% of population),Adjusted net national income per capita (constant 2010 US$),Age dependency ratio (% of working-age population),"Air transport, passengers carried",Commercial service exports (current US$),Commercial service imports (current US$),Consumer price index (2010 = 100),Current account balance (% of GDP),Current health expenditure (% of GDP),Exports of goods and services (% of GDP),Gross domestic savings (% of GDP),High-technology exports (current US$),Human capital index (HCI) (scale 0-1),Imports of goods and services (% of GDP),"Inflation, consumer prices (annual %)","Life expectancy at birth, female (years)","Life expectancy at birth, male (years)","Life expectancy at birth, total (years)",Military expenditure (% of GDP),"Population, female","Population, male",Urban population (% of total population)_y
Ireland,Europe,-0.4322077421092321,-0.4602091812102431,-0.33911233903487775,-0.43754866464151904,-0.3392781102079436,-0.2093490425409824,-0.09641738837695446,-0.3261410025582631,5.512286804839276,1.7423651242842886,-0.8015213704947133,1.5768546710384888,-0.8252956353891995,-0.5346328075230143,-0.9831888790318359,0.9705337240896927,0.044291506397537074,0.1658649624336577,-0.6799515299187187,-0.692597780348826,-0.23909884368083992,-0.43491567594400643,0.412031835156674,0.19369098770539592,-0.3797654364101115,-0.4987452452239672,0.3241120428264906,0.27015162763186484,0.404496167005248,-0.5406755234063004,-0.3632189623434894,-0.5214558727407319,0.06944646465951505,-0.11806188995904805,-0.10075803063514498,1.0997270387633438,0.7747985499501109,-0.20279500286262778,-0.8286374686206786,0.5692178923881451,-0.7302236815791557,-1.1236953900866908,-0.26597049794706207,-0.3612818333278843,-0.10866397867742895,-0.729569614619511,-0.7183872812809444,0.7653024076301331,1.2467869107200789,-0.5732358588718525,-1.358472041371385,1.0066323965680117,-0.9781644604711787,-0.11485534213128765,-1.055554315126258,0.4817172074422793,1.1487175095771003,1.5360220096361783,-1.0419162572546217,-1.3272236760397917,-0.641619887239352,1.1848705234397319,1.0066323965680117,1.3757919729246413,1.2068806213587322,0.6623577784372825,1.2252557840523008,1.2467869107200789,0.21519188251272847,1.1249337425048218,0.3561666827559802,1.302395624798579,1.621148242705549,1.8151364205572478,-0.6440304345325119,0.10785804095264576,-0.11564094128974652,2.2872841553740613,2.605927359931318,-0.031281927679368944,1.0485389069598778,1.9248567003005632,-0.6203532625478844,0.7505124016365218,1.0973331310552952,0.9598574067444582,-1.4357819945865615,-0.34644980556253363,-0.33530600454215914,-0.5346726634580338
Israel,Asia,-0.26044682075865505,-0.4355080520040051,-0.3255927498553431,-0.4576701222587163,-0.32570821436193337,0.0753564896325316,-0.08585480931318706,-0.3168164439836122,-0.05215540533126886,0.6315415508210898,-0.7432017185370756,-1.0632067068899382,1.2294342423373128,-0.862514380355254,-0.9520904473349654,1.2516041342839845,-0.3552359594741251,0.7545397825704897,-0.05855470117050483,-0.07695530892764733,-0.4368541486152548,-0.4758541916446295,-0.2502348199211368,-0.03894640055941331,0.5085440273035058,1.2159981876805817,0.1651136821946272,2.00445837292285,1.4654484833456742,-0.025134288367387982,-0.33259977013675734,-0.5214558727407319,0.06944646465951505,0.5688436516208716,0.3819645343168713,-0.11472932463296989,0.2660584558326621,0.2823638755135888,0.5346246838101565,0.5071539460575145,-0.3944072420368694,-1.3105727722401357,-0.24461681422373768,-0.3454404915674685,-0.06687014072457166,0.5471772109646268,0.677027081399113,0.5382808277300357,0.9086542596105033,0.766892673878482,0.8800927189194266,1.0423610887520949,-0.23280410959259631,0.1046782864994004,0.5288492745413673,0.7606235811797174,-0.7798579675571176,-0.965348652650262,0.6420512125724162,1.0445597954746826,-0.44884891870817945,0.2314101449193929,1.0423610887520949,0.531395057534958,0.8887191284627257,0.8174431350333249,1.2240955462118464,0.9086542596105033,0.21519188251272847,0.5081507139018914,1.7283037961081127,-0.5093827076255872,-0.283288177871366,-0.41528005703878984,-0.5965574330716895,0.34026968642909305,-0.025367079217519937,-0.6888554027384661,-0.1891295289785611,-0.2707144925529028,0.6470292469349073,-0.8113854504658441,-0.642012471561931,0.9016925248937094,1.142542035414353,1.0562650107974139,2.6774524268359317,-0.33087547733396644,-0.32081784567566723,1.2036308510756182
Italy,Europe,0.6456058510233305,1.3012212850211025,-0.13172496077095686,-0.33961819445834235,-0.1311631738594989,-0.08956329707672968,-0.21260575807839727,0.5874031745358953,-0.4729955724870243,0.31483793195539633,-0.5682427626641623,-0.7670046986345538,0.8937605494413978,-0.646802819281412,0.47843741072108786,0.34593281254682107,0.9373529006989002,-0.9668881005569124,-1.4877674072913967,-1.4929329931963584,0.7165784644985168,0.7631082575673227,0.46534689011715186,0.19947466437286035,-0.6530914252450706,-0.15460988498706815,-0.6298781209646891,-0.7704324195427266,-0.9595853825753009,1.5137485573643805,-0.17860851108535614,-0.5567742776674893,0.6375029396272369,0.8264332297133413,-0.31876176964573427,-0.17453210010324277,0.1273111574369943,0.6027518140639205,1.3489222111010586,-0.1807214591069822,0.10660922018347713,0.0030652964267251647,-0.06552591925893789,-0.2606305134090851,-0.200610422173715,0.5471772109646268,0.6130172482486517,0.1516897559711123,0.06276219097837155,-0.48448032955485487,-0.0038533659133551707,1.322549253774645,0.06146802893609104,0.08432417523562799,0.06357697800995345,0.8015710543323049,-1.3501760074878595,-0.950503722903755,1.7583433105984232,1.0084412654516193,-0.35132412611794084,-0.06449135186278109,1.322549253774645,0.050365667210507004,0.875875912235731,1.23441791456042,1.0264683673877593,0.06276219097837155,0.21519188251272847,0.43127012162957357,0.6013724685883615,-0.2715024272474437,0.649825040732396,0.5347285976525518,-0.511390450305566,0.39378162959039736,0.5544404934608542,-0.6228154522865529,-0.3364561289736011,-0.05856719172862188,0.7030538506593219,-0.7980200213482878,-0.4211227007052973,1.0528726481509008,1.1877509397734138,1.152672614850401,-0.38211316980178633,-0.11839503103171875,-0.13406107549394697,-0.10898378686819828
Japan,Asia,-0.36911438237314886,-0.4471952148512994,0.11696930875929465,-0.30763593336944284,0.1285097431667922,0.04394319692600563,-0.2020431790146294,2.1090200115578805,-0.35609552605487005,0.5127503794250434,-0.7626416025229548,-0.3935326012690692,0.7106658078618079,-0.6295458943955047,0.38514211563047546,0.377162858123964,-1.0367828130199022,-0.10171450126490227,-1.052789627167647,-1.0004190160594153,1.2441723809259357,1.5031247751623096,0.2473570161442766,1.8125284247003404,-0.6530914252450706,1.2990653435998334,-0.4708797603328258,-0.7704324195427266,-1.0606284603220082,-0.012015568778125296,-0.35525080998559716,-0.6274110875210043,1.0432575646041813,-0.5473778534464977,-0.22533159578405218,-0.16533167310781602,-0.34779322797847473,-1.383653404948136,0.14577474100270352,1.2519213020250888,0.22847808937221006,2.042227319336371,0.5601020077955776,-0.29003038348845944,0.1588165842208577,0.5471772109646268,0.677027081399113,0.2767781431222745,1.2094241868405677,1.4161673568100288,1.2818863938434177,1.396827324367871,0.11761205536590617,1.6007054643866667,-0.4209669521056019,-0.5038549922744112,-1.7103768748125383,-1.5517233776372912,2.8433247766066274,2.429103446358767,-0.4413750560984602,0.19853220083248502,1.396827324367871,0.4704877390478331,1.0936268055388692,2.0137462159455644,-0.07227686752267322,1.2094241868405677,0.21519188251272847,0.9897257313800618,1.810784060076776,0.93194724311731,1.608096763550638,1.373089187220159,-0.6847815608048353,0.6702770305477537,1.402494525421443,-1.0411417267067564,0.0023847223714103362,0.7215186553988654,1.4033613972145051,-1.2212392724322514,-0.5918673496506731,1.5719244046672505,1.2533038510940526,1.4340995034716524,-0.8169542935953542,0.1496909097634267,0.10799850501919993,1.1562532228765827
Jordan,Asia,-0.3203552671118415,-0.4251759225303101,-0.31967529939669664,-0.42931836659761524,-0.3204479738373564,-0.17306127337999552,0.05145871851579004,-0.4723916871808336,-0.07553541461769975,-0.8975521643061738,-0.218324850918336,-0.2261140748638518,0.3037886043516075,-0.7762297559257172,-0.9676396631834004,1.1891440431296976,1.4073852134890912,-3.1699590183417232,1.3085183220755656,1.3390223753410637,-0.5894971718671738,-0.6462643290026994,-0.3246434418452571,-0.29661602720912766,2.763483435191919,0.717595252165073,2.073094009776986,3.0450424200974417,2.7453274681373006,0.4231429527526652,0.27324839846837745,0.6881994960007121,-0.052279922833568186,-0.2897882753540277,-0.7859126389541379,-0.9519681812167922,-0.9196002759121364,-0.825262997760415,2.634414374970403,-0.8117049134683995,-0.5596072647149296,-1.6623419621760314,-0.27129141585844785,-0.36660839802461803,-0.6687014072457167,-0.7903670825044753,0.4977995485778206,-0.47878591769822654,-1.041679926899977,-0.3629412263459943,0.5816174175473185,0.17170927395048055,-0.7961803748021221,1.7388226479622642,1.6310031761867876,0.9514542579474381,1.493910007429918,1.7735408855802914,-1.2025534128242177,-1.4372991961100794,-0.4061020703672244,0.0834593965283061,0.17170927395048055,-0.5711658328058336,-0.12005712791213474,0.07615463809626659,0.2510427440173203,-1.041679926899977,0.21519188251272847,-1.0468948643547458,1.4182094455924235,-0.5539182488792854,-0.8001904074022713,-0.6770853102471617,-0.12408733805819876,-1.9513007077956943,0.2626708631884054,-0.4814570270494918,-2.260764153724649,-0.39663228399431266,-1.229794977832982,0.2929983748307735,0.05050000255274904,-1.2521202977770454,-0.6594848923377901,-0.9589395660696036,3.0851701524308153,-0.3273470310387139,-0.3161883247422049,1.1096445199791547
Lebanon,Asia,-0.38931842892025176,-0.48629357365203046,-0.3318143892287165,-0.4625692597655121,-0.3342465757931308,0.2650097309440576,-0.018958475242659912,-0.46488784415891915,-0.2859554981955775,-0.7250539115407632,-0.37384392280536993,-1.2692602778502053,1.1989184520740481,-0.24126508446258932,-0.25237573415537434,0.34593281254682107,-0.09671818743952015,-2.340462680876187,-1.1149293100424684,-1.1235475103436512,-0.6013117453189025,-0.6418683940489609,-0.3857376846221137,-0.3696937686190325,3.5151299044880564,0.9608633516428807,1.5960989278813966,-0.25014039595543086,0.6571038613720163,-0.030797338127970354,0.5712035787724841,-0.009339001302748458,-0.49861001030820684,-0.4615146607490077,-2.234080333810189,-2.0468189936725594,-0.9868716933160965,-1.9511977532372948,-1.5880385333975873,0.2537261652074367,-0.6300203891350864,-0.9862855502679816,-0.27297170572520124,-0.36660839802461803,-0.6018312665211449,-0.06079746788496429,-1.7937524782086935,-0.7629404229168624,-0.6179866381063209,-0.8443000430021405,-0.21570821269146004,0.2859470660653792,0.36348417111026965,0.05088527815943001,1.6025545742292453,0.46137223650482984,0.6534413170056673,1.0609842577479518,-0.7614819009212586,-1.0761138958794487,0.049894693491620054,-0.7549281776878538,0.2859470660653792,0.7009665692320665,0.4683956883065337,-0.08331992670532402,0.40728810653186265,-0.6179866381063209,0.21519188251272847,-0.8924446829739906,-0.12734026899089768,-0.5601093261737744,-0.680378635007462,-0.5759285258963672,-0.13614839459246827,-4.133097358511934,0.29354434673404295,-0.9081064280893351,-2.3656126281226633,-0.3946464967035674,-1.4538933927306417,-0.08712385237415256,0.27479311704959775,-0.05930912527782094,0.33578913712692415,0.14903970122571597,2.8413117132519488,-0.33881870954291143,-0.32753215139651964,0.9725392238925575
Lithuania,Europe,-0.4207218090285804,-0.4968797718832753,-0.3470033599920077,-0.43945055872870975,-0.3464137408325871,-0.23011070151368634,-0.5541291478068792,-0.47008386338886576,-0.21581547033628487,-0.44895125008387543,-0.29608438686185296,0.0443312370214994,0.11052193268426173,-0.19812277224782093,0.07415779866176836,0.14293751629538715,0.42031735662968983,0.3620899024792686,0.7492611762021731,0.7233799039198849,-0.5391090373211594,-0.6159316463851393,-0.2185196695928232,-0.26086652969763496,-1.473069391749948,-0.3029440919857316,-1.3453707438080738,-0.42357107048452913,-0.7406587141241017,-0.7893200751245305,-0.3684116908463855,-0.43315986042383814,-0.4174590853128183,1.169886000503301,0.1639607953062842,0.027877293796142396,0.5393485890362504,-0.28518047277557007,0.8091069963801234,0.11925428149106931,-0.7952204118131466,0.18994267858016972,-0.2808830705144985,-0.36197359497681075,-0.2424042601265723,0.36478480730975116,0.31857201575653,-0.15637500433678028,-0.6904703224325724,-0.11426582438575918,0.24974627825944926,-0.41546357523268174,0.40994819298322027,-1.1340147704101735,-0.7302307862892041,-0.6807789800469135,-0.4421696544402313,-0.5200007602550504,0.18464371874712543,0.3411084250255019,-0.2917155145721314,-0.2124421002538679,-0.41546357523268174,-0.519948314987115,-0.47849961715644257,-0.6085618419692792,-0.37200497630675816,-0.6904703224325724,0.21519188251272847,-0.4062354434456246,0.05858222039499404,-0.5824283183118083,-0.7580379893470294,-0.6630586593704291,-0.3680864743604576,0.1002551360474521,-0.4097619841557991,0.7586874486346101,-0.28366336711064527,-0.37313402001462104,0.1708201152773836,0.8625386825348929,0.14021973633813928,-0.13137165069708143,-1.0952987303591308,-0.6689550148169602,-0.03383973959581905,-0.3536268556844549,-0.3433153234237379,-0.264424993993123
Malaysia,Asia,-0.4277624006270729,-0.5084540152827697,-0.23796952862790952,-0.3277076407090323,-0.23688638486650393,-0.18479612410369775,0.19581396572061274,-0.3186751777403863,0.5323448268295026,-0.668192619838013,0.675909812432109,1.3064093591531376,-1.3847517902157251,0.06935956348374316,0.5095358424179585,-0.31770565596748057,-0.9662779661013736,-0.06603723943842774,0.562842127577709,1.0312011396304743,-0.06621253983972797,-0.10072953268051361,0.05208329120917022,-0.11002034847822811,0.6452070217209853,0.18359210696988462,1.1986030263017386,0.44358230216096356,0.8591900168654307,0.17959107168244084,-0.15900148449683468,-0.24773823455836141,-1.3912701852574845,-1.406009780421397,-0.11632972627875755,-1.1405769346230374,-1.5712921320130009,-1.2829600528323173,1.0103940255980992,0.10373829490841092,2.5791931661682144,1.9872633834088875,-0.11985529161729777,-0.10851212681015768,-0.07522890831514312,0.5471772109646268,0.17775038282551403,-2.1353890650401772,0.11917990403643353,-2.0908754502561813,-0.0372492038291163,-0.7205678019099211,-0.49222823171657043,0.523391432497002,0.7752508753671751,-3.3712082380663193,-0.3145985139294073,-0.5868029441143321,0.04578787240730509,0.4236650650782176,-0.4403724647727661,0.19853220083248502,-0.7205678019099211,-0.6625268105365206,-0.7336125940290201,-0.3018049573815098,-1.1149439401444705,0.11917990403643353,0.21519188251272847,-0.7258959250634299,-0.7799174837770474,0.12825759212442278,-0.38008072901271656,-0.26578183991493015,-0.11404637654400539,0.4274536331260146,-1.4611589351378227,0.6439619884513325,0.633313613358472,0.38207796591009047,-0.6695489405888363,0.5542571836237777,0.17357000280610224,-0.759273095958608,-0.37127812704877927,-0.5841639319437253,-0.6315738898112252,-0.24568895340386396,-0.23392229435326592,0.20467858808746467
Mexico,America,0.28359529038814796,2.6967080507947756,0.1196440694856299,0.361229144252652,0.13490970247169418,-0.21178628076821288,-0.06825051087357457,0.18295126315776283,-0.05215540533126886,-0.705601364379296,-0.29608438686185296,0.8427888244925357,-0.5099658026687941,0.20741496257100195,0.18300230960081573,-0.2864756103903371,-0.7782650409852973,-0.40497122678993674,0.43856276182806625,0.41555866820929566,0.4644479301059629,0.6990563401132658,-0.3417093228092952,-0.7502627293889358,0.3718810328860261,0.4505936795674788,0.3241120428264906,0.7904436512191602,1.2633623278522599,-0.35860236239880083,-0.36733733322509665,0.8383027169394313,-0.5391854728059016,-0.7191042388414773,0.08610231708821693,-0.5517496069157342,-1.646972476592456,1.6646089818307341,-1.6703832271685772,-0.6048250923662954,2.2812914859290894,0.1459715298381829,0.046423393113507336,0.22187323671711717,-0.5433198933871448,-1.1551518898142266,-0.8592089142119586,-0.18708080560929893,-0.3762498146058841,-0.9370535691352188,0.39272220933629876,-1.2108970906993834,-0.9936524677621621,0.8519649428978979,0.7596500291323939,0.23860768130364432,1.7715648426593575,1.090674117240966,-1.3155439544536796,-1.091593265889333,-0.31541312772489977,-0.14668621208005175,-1.2108970906993834,-0.8577070811429884,-1.13000094939854,-1.0031028906680162,-0.9242781883631107,-0.3762498146058841,0.21519188251272847,-0.7678478574313863,0.04547781323144084,0.12611102305357527,-0.5111741958273273,-0.3181047342337881,0.2724456098009576,-0.38699645467555077,-0.7905646458133364,-0.3986628365805069,-0.1522353906210453,0.33529168373217394,-0.809610449899873,-0.35239276227835997,0.6615841736722183,-0.8048790998078594,-0.7910428040226541,-0.799123133548477,-1.244446285167382,0.14094107472502898,0.10124285451957331,0.466113190633953
Netherlands,Europe,-0.10502024265671969,-0.23691097318585144,-0.2928223591486846,-0.44946132645343956,-0.2924924636871771,0.18431006519798226,-0.07529223024941967,-0.0489633456780133,-0.16905545176342315,0.9736926166083898,-0.6460022986076793,-1.2177468851101387,1.3006377529515982,-0.75897283103981,-1.2630747643036722,1.321871736832558,-0.42574080639265394,0.6475079970910655,0.12786434745395933,0.10773743249870628,0.8609452452813284,0.8230531575895591,0.8542372348903844,0.7426393227417438,-0.3797654364101115,1.1210642952014374,-0.15288303906909928,-0.25014039595543086,-0.4712105067995492,-0.03825300795665067,-0.26849643206652285,-0.5126262715090425,1.327285802088043,0.3971172662258916,0.2729626648115788,1.4171417701055622,0.5603709069749879,1.2435276911645838,0.07715416286021182,1.2415773109699835,-0.7573056525099853,-1.1127026029011944,-0.17271441034224844,-0.197818555686563,0.42629714711914435,0.5471772109646268,0.3569779156468064,0.9749575917285596,0.6116206047683898,0.6965279299154576,1.6857673086371452,0.7946108153177263,-0.6877643237652374,-0.27623436715119676,-1.0353649847047763,0.2677087156825274,0.6684496864775287,0.8086204520573318,-0.7710112237092855,-0.9178803357784107,-0.5919460442845107,0.8725300546141036,0.7946108153177263,0.8089386338228786,0.8408489588893816,0.3570639632513626,1.2596761733191184,0.6116206047683898,0.21519188251272847,1.3161205657431359,0.36605767343796497,-0.06837400344719742,1.503316643975811,1.1045714349033555,-0.42648046621019986,1.851087624850207,1.0645562249289733,1.07402951139527,0.5420845142782289,0.42473520522102226,0.9925143032354643,0.9167124329610616,-0.3862854005008117,0.5993322783793341,1.052124226696234,0.8634498026915024,-0.5896760475437007,-0.29732175491250173,-0.2895818504234747,1.1291633930199556
Norway,Europe,-0.45425944087731474,-0.5092444514173693,-0.337526801998308,-0.3041517274868128,-0.3372083199145774,-0.25863541558053177,0.02329184101241016,-0.26503743218776266,-0.26257548890914656,2.3918236823718653,-0.6460022986076793,0.6624919499023019,-0.19463596994838858,-0.75897283103981,-0.594458482820952,0.9861487468782636,-0.5432488845902017,0.9864419844425751,-0.6178118470438974,-0.5694692860645904,-0.35472747282431144,-0.45146077555358466,0.0015415857512771668,0.26623742023508745,0.23521803846854658,0.5277274672067837,0.08561450187869565,-0.07670972142633216,-0.23544332539056506,-0.5425088848395825,-0.3070837766311472,-0.6097518850576256,0.8403802521157091,1.2557491932007914,-0.3654768565765742,0.2578879686818078,0.9387726298722641,1.3899907487875929,-0.3757416528802337,1.4329411454894299,-0.6923089222759944,0.1020003810961961,-0.2565188674465742,0.2004286256003971,0.8860293646005746,0.5471772109646268,0.42098774879726775,0.7408887787495241,1.3237541219118718,-0.5668390639661225,0.8185191427622431,2.38547784625113,-0.8077963802703597,-0.6513315604407153,-1.4102441427581938,-0.055493037817458506,-0.2320524818341688,-0.24536955994466966,-0.04406002816551989,-0.006317435196342687,-0.6401615725837969,1.1684315513962777,2.38547784625113,1.323190197867579,2.0773004120155125,2.422917958662796,2.6078725439272734,1.3237541219118718,0.21519188251272847,2.786473382951998,0.18851968040903908,0.0,-0.3323520617211703,-0.1810707524772744,-0.2984618354870793,0.7408645556869274,1.2043722609408785,-0.44238562414553856,0.5410587949037456,-0.3525771870263107,0.721728718567459,-0.6079926759038381,-0.2752827241666072,0.8261024632651156,1.2329598441324747,1.0705476188052747,-0.13134839996003891,-0.344946099901502,-0.33321885996094996,0.5846459832817276
Pakistan,Asia,-0.2098784698076952,-0.27084326724973495,0.45244105784923444,-0.13133233306571762,0.39354963023555023,-0.04099906869710048,0.15708450915346497,-0.3363928488907678,0.6492448732616569,-1.065224095236163,3.961250206045701,-1.346530366960306,-1.0083903769687894,2.6837836836987075,-0.6566553462146932,-2.0978182538646646,-0.3552359594741251,-2.2512695263100007,1.3706580049503871,1.5237151167674172,-0.5520282604455115,-0.5446275334125603,-0.49456576033142485,-0.27036936852659227,0.8502015133472046,-1.9464871055309225,1.27810220661767,3.2184730946265403,2.627443877432808,0.6337758107541808,2.0799597982691194,5.34139934510101,-2.0404775852205956,-1.8353257439088466,-2.716802898762205,-3.0496655361740603,-2.5215009028439384,-0.34925806048563635,-2.512128985716475,-2.6425913302220208,-0.4864859432016898,-1.612874419841296,-0.17341453112006236,-0.21476671608526116,-0.9194644349628603,-3.1614683300178754,-1.4865052790864801,-1.0843445886956034,-1.1283614463004428,-1.2616909106009921,-0.7615214386271688,-1.3345371702311462,0.0033880015949026613,0.4201670110878708,1.3717538196382184,-0.23009924409075774,-0.3070943291934766,-0.7649421010724167,0.033535885965556254,0.6988538652539364,0.3261541760533146,-1.0015127583396657,-1.3345371702311462,-1.0888780399463933,-1.3028005859071965,-1.160626696267141,-1.1095294968890161,-1.1283614463004428,-6.728918042837387,-1.143384360360077,1.7679869986607433,-0.5060922880500619,-0.826108349236903,-0.6052259182292198,1.2471295639036204,-1.0169558843201385,-1.8499504148027401,-1.3470921643713083,-1.5244778564972608,-0.3936978741336738,-2.845171051886937,-1.1915943629183408,0.22172986139435102,-3.2990991666793845,-2.148440157403442,-2.751079561287425,2.0124867303630283,0.4362278465713147,0.4434089756753491,-2.102393057235109
Philippines,Asia,-0.20462638116766269,-0.2736380235827836,0.046873184286448814,-0.3404921972166546,0.04249337528447047,0.045929094740786,0.005687542572797673,-0.32095329981044973,0.7427649104073805,-0.9942638633685204,1.0452676081638148,0.23750645979675014,-0.7337482645994039,1.4412850919133777,-1.2008779009099306,-0.6924662028932034,-0.3552359594741251,0.06775249241085225,0.562842127577709,0.41555866820929566,-0.4491031025372078,-0.40232285372460735,-0.530607796190742,-0.129238549688228,0.5085440273035058,-1.6142184818539165,0.08561450187869565,2.00445837292285,2.1053879757414875,-0.7583973789498398,-0.15756900766844956,1.1385091588168696,-1.1883928727690123,3.813091740023197e-16,2.219424620263261,-0.5885513148974405,-1.2139127270544623,0.4654426975423498,-0.1698799184527586,-1.4685483454675798,1.2548847876506497,-0.28274717039619013,-0.2158418502555857,-0.29853905177025486,-0.9027468997817175,-3.283063265787795,-2.1522075438512767,-2.0040085054971053,-1.2759442056245118,-0.0934762409421384,0.2935783155238849,-0.9805410489862132,0.9365404408766604,1.357909994311668,0.9207058240855758,-2.4613502339902626,-0.5547324254791934,-0.965348652650262,0.3303062242212508,1.047999655476879,0.37992952897690413,-1.050829674470028,-0.9805410489862132,-0.9303805861560349,-1.01032552546518,-0.7158535981049059,-1.1540052807731063,-1.2759442056245118,-1.4489221016519693,-1.041351399730672,0.7258734888565779,-0.11055759641875504,-0.41038765079048134,-0.4437128364088342,-0.09192509344030123,-0.18818762931459299,-1.2236144048730178,-0.6608860849564573,-0.7089386398553968,-0.045210265858066694,-1.3605190531899505,-0.386415432970507,-0.055345370307961994,-1.4496623254997703,-1.9382187521338103,-1.7738813746506152,-0.5507499929414529,0.04987099622054004,0.040610059030064816,-1.4967165119690364
Poland,Europe,0.21385526094623003,0.12527815563247285,-0.2154451023954892,-0.33514657204895537,-0.2119307365227319,-0.1592502567590229,-0.27246037277307933,-0.2112844439541502,0.27516472467876313,-0.5452971747551518,-0.49048322672064537,0.5981002089772183,-0.2149798301238989,-0.008296598502839968,0.8671678069319717,-0.427010815487483,-0.4962456533111826,-0.08387587035166467,0.0035849817043165505,-0.015391061785529467,-0.0459577524831119,-0.02706287895908684,-0.09869025726744972,-0.29054392572097604,-0.5847599280363308,-0.6589461887825239,-1.0273740225443473,-0.9438630940718249,-0.7406587141241017,-0.5923763158248542,-0.3514010285093121,-0.42433025919214884,-0.49861001030820684,-0.5473778534464977,-0.30319007400211945,0.027877293796142396,0.5645753705627352,0.32813358102077905,1.229979875654072,-0.05659356644571946,-0.7085581048344921,-0.0354094587225134,-0.08982011024908078,-0.1720850223464989,-0.20896918976428644,0.1215949357699113,0.3569779156468064,0.34523697874625053,0.05977317306801072,0.5653936343480025,-0.5100090343240982,-0.818821705416151,-0.3780041779455669,-0.18173313628368257,0.006679774094869217,0.2847057800100168,0.12814838549051044,0.30389284067609185,-0.38439298488076595,-0.5429355955389941,-0.43845842678735025,0.19853220083248502,-0.818821705416151,-0.4728835688834278,-0.7207693778020255,-0.9236094531675288,-0.7026727608362969,0.05977317306801072,0.21519188251272847,-0.454647084324393,-0.5221697823007491,-0.5046652736394068,-0.0822538286569211,-0.3065787575807498,-0.47772183937232837,-0.06878208480932692,-0.3756120804723614,0.1377766324631359,-0.07680715717221297,-0.19495879089719464,0.49763030366980143,0.05557735118507698,-0.2301220179671139,0.1961852830268276,-0.3719562606141652,-0.11431373717894375,0.14622475170869043,-0.2102322691598651,-0.2159937570903925,-0.7027715640094186
